SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-920-F19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.21	1.5833	3,688,755	1,051,356	18	283,523	33	64	1.64	AG-920-F19_NODE_2 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-J05	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.21	1.7167	3,651,753	1,080,982	13	408,454	32	72	1.5	AG-920-J05_NODE_4 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-J06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	1.9500	523,284	522,900	29	188,600	33	32	NA	AG-920-J06_NODE_4 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-A16	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.15	1.4427	2,761,144	994,119	26	259,827	32	60	1.66	AH-287-A16_NODE_5 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-B11	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.18	1.5313	3,981,769	965,938	19	325,337	32	66	1.46	AH-287-B11_NODE_1 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-G04	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.16	1.9316	616,516	604,506	39	77,416	33	35	NA	AH-287-G04_NODE_27 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-M22	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.22	1.4509	3,221,947	1,072,117	13	511,013	32	74	1.45	AH-287-M22_NODE_4 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-A09	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.25	1.6676	2,884,638	1,023,914	20	342,202	32	73	1.4	AH-321-A09_NODE_1 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-B21	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.95	1.7557	3,052,551	931,940	17	327,810	32	66	1.41	AH-321-B21_NODE_1 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-L10	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.17	2.9863	674,242	812,883	41	99,329	33	58	1.4	AH-321-L10_NODE_17 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-N21	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.19	1.9139	3,098,713	881,868	33	100,175	33	58	1.52	AH-321-N21_NODE_2 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-G14	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.5	1.8878	3,336,142	929,555	37	114,162	32	69	1.35	AH-324-G14_NODE_5 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-D23	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.31	1.7831	3,483,040	1,000,236	24	182,162	32	63	1.59	AH-326-D23_NODE_5 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-G19	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.48	2.3446	391,250	325,513	27	43,356	33	10	NA	AH-326-G19_NODE_11 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-325-N15	SWC-03	Mixed layer, 50% PAR	Syto9-Prok	<0.5	1.5026	2,751,300	766,970	57	81,493	61	35	NA	AG-325-N15_NODE_5 (1502 bp)	k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__PeM15;f__?;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__PeM15;f__?;g__?;s__?	Other	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-G06	SWC-20	Austrialia coast	Syto9-Prok	<0.5	3.7333	327,618	21,651	7	6,524	60	0	NA	AG-453-G06_NODE_1 (1502 bp)	k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__PeM15;f__?;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__PeM15;f__?;g__?;s__?	Other	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-M17	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.9266	255,979	114,353	16	15,682	63	0	NA	AG-319-M17_NODE_1 (1477 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-343-B13	SWC-06	DCM, only 3% of Pro detected by qPCR	Syto9-Prok	<0.5	1.9177	2,773,618	1,356,501	90	102,520	46	58	2.34	AG-343-B13_NODE_73 (1473 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-343-L11	SWC-06	DCM, only 3% of Pro detected by qPCR	Syto9-Prok	<0.5	1.7477	3,123,360	1,476,112	92	98,819	46	62	2.38	AG-343-L11_NODE_6 (1473 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-365-B02	SWC-10	BATS DCM region >30% narB	Syto9-Prok	<0.5	1.4284	3,050,491	1,672,625	79	99,244	47	71	2.36	AG-365-B02_NODE_22 (1473 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-365-J13	SWC-10	BATS DCM region >30% narB	Syto9-Prok	<0.5	1.7532	2,534,981	1,033,386	74	87,976	44	34	NA	AG-365-J13_NODE_2 (1498 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-365-O09	SWC-10	BATS DCM region >30% narB	Syto9-Prok	<0.5	1.6718	2,840,171	1,100,173	75	77,987	52	29	NA	AG-365-O09_NODE_63 (850 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-410-B14	SWC-13	North Equatorial Current	Syto9-Prok	<0.5	1.4667	3,608,961	1,352,147	59	167,910	45	60	2.25	AG-410-B14_NODE_18 (1498 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	NA	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-410-I20	SWC-13	North Equatorial Current	Syto9-Prok	<0.5	1.2333	14,478,331	1,532,747	66	124,200	45	79	1.94	AG-410-I20_NODE_11 (1498 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-410-K21	SWC-13	North Equatorial Current	Syto9-Prok	<0.5	1.2333	11,465,187	1,090,298	75	65,378	45	34	NA	AG-410-K21_NODE_17 (1498 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-414-N20	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.2000	7,626,730	1,805,654	59	176,319	42	83	2.18	AG-414-N20_NODE_53 (1497 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-C04	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.7833	229,646	309,496	23	37,723	63	0	NA	AG-422-C04_NODE_10 (1497 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-L19	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.6167	2,885,897	1,617,345	65	188,745	46	67	2.41	AG-435-L19_NODE_5 (1473 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-435-M08	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.8167	2,787,217	1,128,520	73	79,166	46	46	NA	AG-435-M08_NODE_5 (1473 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-439-E02	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.6667	3,125,619	1,665,857	78	114,048	52	75	2.22	AG-439-E02_NODE_23 (1478 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-E15	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.0000	3,221,586	1,428,279	96	74,271	52	59	2.42	AG-453-E15_NODE_57 (1477 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-J21	SWC-20	Austrialia coast	Syto9-Prok	<0.5	1.7500	3,581,817	1,753,216	63	175,251	45	80	2.19	AG-453-J21_NODE_27 (1496 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-913-O20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.38	2.0964	3,652,938	888,396	39	167,432	65	24	NA	AG-913-O20_NODE_9 (1497 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	NA	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-P01	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.16	1.5615	2,757,040	701,921	30	254,311	45	56	1.25	AH-287-P01_NODE_1 (1496 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996_marine_group;g__?;s__?	NA	Sva0996	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C11	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8347	3,334,064	1,219,719	101	62,652	34	47	NA	AG-319-C11_NODE_2 (1488 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-390-L22	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	1.3530	3,227,174	702,976	38	80,736	36	41	NA	AG-390-L22_NODE_2 (1499 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-903-K14	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.52	3.0400	2,629,680	1,128,577	79	74,574	27	68	1.66	AG-903-K14_NODE_16 (1487 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	NA	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-916-O07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.41	1.9149	260,430	555,030	47	74,292	28	25	NA	AG-916-O07_NODE_3 (1487 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	NA	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-919-D03	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.49	1.7167	3,207,141	1,653,888	54	114,318	39	84	1.97	AG-919-D03_NODE_3 (1486 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	NA	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-C21	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.9968	4,464,512	961,276	86	58,514	31	46	NA	AG-319-C21_NODE_85 (619 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-337-L06	SWC-05	Mixed layer, 50% PAR	Syto9-Prok	<0.5	1.8742	3,515,038	1,239,334	57	136,428	31	57	2.17	AG-337-L06_NODE_1 (1484 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-343-C10	SWC-06	DCM, only 3% of Pro detected by qPCR	Syto9-Prok	<0.5	1.6432	2,885,755	1,648,311	55	217,745	28	81	2.03	AG-343-C10_NODE_1 (1440 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-349-I08	SWC-07	HOT Mixed Layer ~25% narB	Syto9-Prok	<0.5	1.8796	481,891	712,733	59	50,875	32	37	NA	AG-349-I08_NODE_20 (1484 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-360-O06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	2.6377	2,309,655	293,561	36	22,054	32	10	NA	AG-360-O06_NODE_6 (1029 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	NA	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-390-C07	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	1.4123	4,652,899	1,385,993	44	158,734	30	69	2.01	AG-390-C07_NODE_3 (1500 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	NA	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-P19	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.2333	3,331,256	1,488,525	53	164,136	30	80	1.86	AG-426-P19_NODE_4 (1484 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-N15	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.5500	2,571,841	1,081,975	76	49,329	28	52	2.08	AG-430-N15_NODE_2 (1440 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-453-B04	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.1333	2,690,609	935,796	62	58,495	30	29	NA	AG-453-B04_NODE_11 (1500 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-453-C05	SWC-20	Austrialia coast	Syto9-Prok	<0.5	1.9500	3,179,156	1,095,347	63	76,347	32	63	1.74	AG-453-C05_NODE_21 (1250 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
