SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-892-K07	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	1.9833	3,293,586	1,241,293	28	163,546	29	84	1.48	AG-892-K07_NODE_2 (1466 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__S25-593;g__?;s__?	NA	S25-593	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-892-K09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.24	2.0000	3,235,136	1,049,273	22	191,836	29	66	1.59	AG-892-K09_NODE_12 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-K14	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.29	2.2500	3,421,662	1,207,156	52	188,907	48	47	NA	AG-892-K14_NODE_12 (1500 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Litoricolaceae;g__Litoricola;s__?	NA	Litoricola	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-K17	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.35	2.0667	3,486,669	1,002,981	60	99,835	31	69	1.45	AG-892-K17_NODE_4 (1514 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NA	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-K21	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.31	1.7000	3,543,259	1,788,745	26	299,424	31	87	2.06	AG-892-K21_NODE_4 (1494 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	NA	NS5	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-892-L04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.46	2.3500	3,668,762	1,073,069	38	142,894	32	68	1.58	AG-892-L04_NODE_3 (1465 bp)	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	NA	Prochlorococcus	Cyanobacteria	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AG-892-L05	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	2.0833	3,275,814	990,034	34	157,254	29	86	1.15	AG-892-L05_NODE_4 (1433 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-L09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.29	2.7833	566,096	952,759	19	168,849	32	55	1.73	AG-892-L09_NODE_2 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-L14	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.32	2.5000	3,717,092	301,796	13	74,862	54	0	NA	AG-892-L14_NODE_1 (797 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-L18	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.2	1.8500	3,430,524	866,866	29	188,618	29	73	1.19	AG-892-L18_NODE_5 (1439 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-M02	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.25	1.6833	3,227,679	1,260,943	6	856,621	33	69	1.83	AG-892-M02_NODE_1 (1527 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-M03	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.57	1.8000	3,150,347	2,282,643	51	234,521	37	85	2.69	AG-892-M03_NODE_15 (1441 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?	NA	Luxescamonaceae	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-M06	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.31	1.9500	3,566,250	1,239,125	10	467,395	33	94	1.32	AG-892-M06_NODE_1 (1450 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_4;g__?;s__?	NA	SAR11_Surface4	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-M07	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	2.0833	3,176,329	1,182,551	31	163,184	31	73	1.62	AG-892-M07_NODE_1 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-M11	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.48	2.1833	3,654,235	391,717	9	180,037	37	16	NA	AG-892-M11_NODE_1 (1441 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?	NA	Luxescamonaceae	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-M13	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	2.4833	3,663,682	878,655	56	89,222	29	52	1.69	AG-892-M13_NODE_2 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-M20	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	1.6667	3,526,343	973,686	10	288,156	34	73	1.33	AG-892-M20_NODE_1 (1503 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-M22	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.34	1.7167	3,689,157	1,448,175	36	187,448	37	65	2.23	AG-892-M22_NODE_20 (1494 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	NA	NS5	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-892-N06	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	1.9833	3,412,652	1,112,275	31	221,186	30	81	1.37	AG-892-N06_NODE_15 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-N14	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	2.5667	3,670,801	691,701	31	177,507	31	53	1.31	AG-892-N14_NODE_1 (1492 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NA	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-N17	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.26	2.1500	3,436,626	810,722	37	117,055	29	57	1.42	AG-892-N17_NODE_17 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-N18	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.38	1.7833	3,426,777	1,619,239	43	727,698	31	73	2.22	AG-892-N18_NODE_1 (1479 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O03	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	1.9833	3,482,906	1,004,816	29	177,279	29	82	1.23	AG-892-O03_NODE_1 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	2.0167	3,458,249	1,107,667	40	240,279	31	56	1.98	AG-892-O04_NODE_13 (1484 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	NA	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O07	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.36	1.8333	3,515,166	2,156,702	59	305,430	31	91	2.37	AG-892-O07_NODE_1 (1466 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O08	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.23	2.0500	3,446,063	868,107	40	88,014	28	64	1.36	AG-892-O08_NODE_2 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-O09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.34	1.8833	3,475,832	1,253,631	26	221,682	31	93	1.35	AG-892-O09_NODE_8 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O15	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.51	2.0000	3,256,338	1,057,217	61	73,276	32	72	1.47	AG-892-O15_NODE_8 (1465 bp)	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	NA	Prochlorococcus	Cyanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
AG-892-O16	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	1.6000	3,597,253	1,983,176	52	324,447	31	84	2.36	AG-892-O16_NODE_2 (798 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-O20	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.22	1.9500	3,779,373	679,047	39	62,975	33	46	NA	AG-892-O20_NODE_1 (1501 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-O21	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.39	1.7333	3,975,983	954,098	53	66,196	31	53	1.8	AG-892-O21_NODE_6 (1465 bp)	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	NA	Prochlorococcus	Cyanobacteria	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-892-P04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.4	2.4167	3,831,468	952,033	39	117,545	47	26	NA	AG-892-P04_NODE_6 (1498 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__?;g__?;s__?	NA	KI89A	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-P09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.24	2.1500	3,030,238	830,738	33	131,956	31	48	NA	AG-892-P09_NODE_11 (1515 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-P23	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.2	1.9833	3,932,620	960,888	31	191,236	36	45	NA	AG-892-P23_NODE_2 (1526 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-A01	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.21	1.5500	2,952,276	1,211,182	12	362,050	32	66	1.84	AG-893-A01_NODE_2 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-A14	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.58	1.9833	3,055,782	979,943	57	110,221	52	20	NA	AG-893-A14_NODE_6 (1466 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-A15	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.26	1.8833	3,008,739	966,721	32	195,578	31	63	1.53	AG-893-A15_NODE_2 (1478 bp)	k__Bacteria;p__Chloroflexi;c__Chloroflexi_Subdivision_5_(SAR202);o__?;f__?;g__?;s__?	NA	SAR202	Chloroflexi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-893-A21	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	1.8167	3,211,782	1,540,741	19	485,882	29	92	1.67	AG-893-A21_NODE_2 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-B06	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.26	1.7500	3,386,117	1,244,282	28	188,144	30	88	1.41	AG-893-B06_NODE_4 (1494 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	NA	NS5	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-893-B07	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	1.8333	3,018,174	1,104,034	41	108,450	33	80	1.38	AG-893-B07_NODE_17 (1450 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_4;g__?;s__?	NA	SAR11_Surface4	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-B17	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.48	2.4667	425,276	364,042	52	29,178	42	18	NA	AG-893-B17_NODE_37 (698 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NA	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-B18	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.25	1.9833	3,148,943	575,250	37	77,017	30	38	NA	AG-893-B18_NODE_3 (1455 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	NA	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-C13	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	1.7667	3,278,124	985,781	15	556,390	34	58	1.7	AG-893-C13_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-C16	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.29	1.6833	3,059,635	1,505,236	12	427,434	36	72	2.09	AG-893-C16_NODE_4 (1526 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-D02	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.39	2.0000	2,817,430	899,645	72	49,235	31	53	1.7	AG-893-D02_NODE_4 (1465 bp)	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	NA	Prochlorococcus	Cyanobacteria	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-D04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.25	1.8833	2,701,459	1,153,736	20	259,590	35	69	1.67	AG-893-D04_NODE_5 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-D09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.22	1.7833	3,190,056	957,359	11	213,439	35	72	1.33	AG-893-D09_NODE_2 (1502 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-D14	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	2.5833	341,971	363,698	34	48,824	52	0	NA	AG-893-D14_NODE_5 (1450 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	NA	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-E02	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.22	1.9500	3,021,593	531,975	40	90,749	33	40	NA	AG-893-E02_NODE_21 (1501 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-E06	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.24	1.8667	3,306,655	1,294,701	65	124,291	39	68	1.9	AG-893-E06_NODE_1 (1485 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NA	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-893-E11	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.33	1.7500	3,049,395	1,424,841	20	461,811	29	78	1.83	AG-893-E11_NODE_2 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-E15	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	1.8333	3,189,344	1,302,677	33	145,711	31	93	1.4	AG-893-E15_NODE_14 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-E16	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.29	1.6833	3,113,441	1,368,895	14	337,240	30	90	1.52	AG-893-E16_NODE_1 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-E21	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.29	1.7000	2,937,933	1,295,593	23	172,591	31	93	1.39	AG-893-E21_NODE_8 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-E22	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.26	1.7167	3,043,407	1,207,266	9	424,996	32	65	1.86	AG-893-E22_NODE_1 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-E23	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.32	1.6167	3,503,815	1,391,503	14	554,588	30	95	1.46	AG-893-E23_NODE_2 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-893-F05	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.34	1.7667	2,815,969	1,450,322	41	202,221	29	95	1.53	AG-893-F05_NODE_24 (1451 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	NA	AEGEAN-169	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
